show_id;type;title;date_added;release_year;duration;listed_in
s6074;Movie;The Age of Shadows;01.01.2018;2016;140 min;Action & Adventure, Dramas, International Movies
s6075;TV Show;The Alcàsser Murders;15.06.2019;2019;1 Season;Crime TV Shows, Docuseries, International TV Shows
s6076;Movie;The Amazing Praybeyt Benjamin;21.03.2019;2014;105 min;Action & Adventure, Comedies, International Movies
s6077;TV Show;The American Barbecue Showdown;18.09.2020;2020;1 Season;Reality TV
s6078;TV Show;The American Bible Challenge;15.06.2020;2013;2 Seasons;Reality TV
s6079;Movie;The American Game;01.10.2020;2019;91 min;Comedies, International Movies, Romantic Movies
s6080;Movie;The American Meme;07.12.2018;2018;98 min;Documentaries
s6081;Movie;The American President;01.01.2021;1995;113 min;Comedies, Dramas, Romantic Movies
s6082;Movie;The Amityville Horror;01.01.2020;2005;89 min;Horror Movies
s6083;TV Show;The Andy Griffith Show;01.07.2017;1967;8 Seasons;Classic & Cult TV, TV Comedies
s6084;Movie;The Angel;14.09.2018;2018;114 min;Dramas, International Movies, Thrillers
s6085;Movie;The Angry Birds Movie 2;27.02.2020;2019;97 min;Children & Family Movies, Comedies
s6086;Movie;The Animal People;11.03.2020;2019;97 min;Documentaries
s6087;Movie;The Ant's Scream;13.06.2019;2010;108 min;Comedies, Dramas, International Movies
s6088;TV Show;The Apartment;14.12.2018;2014;2 Seasons;International TV Shows, Reality TV
s6089;Movie;The Apostate;10.05.2017;2015;80 min;Comedies, Dramas, International Movies
s6090;Movie;The App;26.12.2019;2019;79 min;Dramas, Independent Movies, International Movies
s6091;Movie;The App That Stole Christmas;20.11.2020;2020;64 min;Children & Family Movies, Comedies
s6092;Movie;The Arbitration;26.02.2020;2016;101 min;Dramas, International Movies
s6093;Movie;The Art of Loving;15.03.2018;2017;115 min;Dramas, International Movies
s6094;Movie;The Art of the Steal;08.12.2018;2013;90 min;Action & Adventure, Comedies, Independent Movies
s6095;Movie;The Art of War;01.07.2020;2000;117 min;Action & Adventure
s6096;Movie;The Artist;25.04.2020;2011;101 min;Comedies, Dramas, Independent Movies
s6097;TV Show;The Assassination of Gianni Versace;06.03.2019;2018;1 Season;Crime TV Shows, TV Dramas, TV Thrillers
s6098;Movie;The Assignment;15.03.2020;2016;95 min;Action & Adventure
s6099;Movie;The Autopsy of Jane Doe;30.12.2018;2016;86 min;Horror Movies, Independent Movies, Thrillers
s6100;Movie;The Awakening of Motti Wolkenbruch;25.10.2019;2018;94 min;Comedies, Dramas, International Movies
s6101;Movie;The B-Side: Elsa Dorfman's Portrait Photography;31.10.2017;2016;76 min;Documentaries
s6102;TV Show;The Baby-Sitters Club;03.07.2020;2020;1 Season;Kids' TV, TV Dramas
s6103;Movie;The Babysitter;13.10.2017;2017;85 min;Comedies, Horror Movies
s6104;Movie;The Babysitter: Killer Queen;10.09.2020;2020;102 min;Comedies, Horror Movies
s6105;TV Show;The Bachelor;01.12.2019;2009;1 Season;Reality TV, Romantic TV Shows
s6106;TV Show;The Bachelorette;01.12.2020;2010;1 Season;Reality TV, Romantic TV Shows
s6107;Movie;The Bachelors;21.02.2018;2017;100 min;Dramas
s6108;Movie;The Bad Batch;22.09.2017;2016;119 min;Dramas, Independent Movies, Thrillers
s6109;Movie;The Bad Education Movie;15.12.2018;2015;87 min;Comedies
s6110;Movie;The Bad Kids;01.04.2017;2016;101 min;Documentaries
s6111;Movie;The Ballad of Buster Scruggs;16.11.2018;2018;133 min;Comedies, Dramas
s6112;Movie;The Ballad of Lefty Brown;07.02.2020;2017;112 min;Dramas
s6113;Movie;The Bar;24.09.2017;2017;102 min;Comedies, Horror Movies, International Movies
s6114;Movie;The Bare-Footed Kid;16.08.2018;1993;83 min;Action & Adventure, International Movies
s6115;TV Show;The Barrier;11.09.2020;2020;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas
s6116;Movie;The Basement;09.04.2019;2018;89 min;Horror Movies, Thrillers
s6117;Movie;The Battered Bastards of Baseball;11.07.2014;2014;80 min;Documentaries, Sports Movies
s6118;Movie;The Battle of Midway;31.03.2017;1942;18 min;Classic Movies, Documentaries
s6119;Movie;The Beach Loafer;19.05.2020;2004;112 min;Comedies, International Movies
s6120;Movie;The Beast;27.11.2020;2020;100 min;Action & Adventure, International Movies
s6121;Movie;The Beast Stalker;21.07.2019;2008;110 min;Action & Adventure, International Movies
s6122;TV Show;The Beat;18.09.2017;2012;1 Season;International TV Shows, TV Dramas
s6123;Movie;The Beginning of Life;03.11.2020;2016;96 min;Documentaries, International Movies
s6124;Movie;The Beginning of Life 2: Outside;13.11.2020;2020;92 min;Documentaries, International Movies
s6125;TV Show;The Beginning of Life: The Series;11.11.2016;2016;1 Season;Docuseries, International TV Shows, Science & Nature TV
s6126;Movie;The Best of Rafał Rutkowski Olka Szczęśniak;19.09.2016;2016;63 min;Stand-Up Comedy
s6127;TV Show;The Bible's Buried Secrets;01.02.2019;2011;1 Season;British TV Shows, Docuseries, Science & Nature TV
s6128;TV Show;The Big Catch;01.02.2019;2015;1 Season;British TV Shows, Reality TV
s6129;TV Show;The Big Family Cooking Showdown;22.02.2019;2018;2 Seasons;British TV Shows, International TV Shows, Reality TV
s6130;TV Show;The Big Flower Fight;18.05.2020;2020;1 Season;British TV Shows, International TV Shows, Reality TV
s6131;TV Show;The Big Show Show;09.12.2020;2020;2 Seasons;Kids' TV, TV Comedies
s6132;Movie;The Bill Murray Stories: Life Lessons Learned From a Mythical Man;31.12.2018;2018;72 min;Documentaries
s6133;Movie;The Binding;02.10.2020;2020;93 min;Horror Movies, International Movies, Thrillers
s6134;Movie;The Birth Reborn;01.10.2018;2018;91 min;Documentaries, International Movies
s6135;Movie;The Birth Reborn 3;28.12.2018;2018;73 min;Documentaries, International Movies
s6136;Movie;The Bittersweet;01.11.2017;2017;98 min;Action & Adventure, Dramas, International Movies
s6137;Movie;The Black Godfather;07.06.2019;2019;118 min;Documentaries, Music & Musicals
s6138;Movie;The Black Prince;03.10.2018;2017;121 min;Dramas, International Movies
s6139;Movie;The Black Room;07.08.2017;2016;95 min;Horror Movies
s6140;Movie;The Blackcoat's Daughter;18.05.2019;2015;95 min;Horror Movies, Independent Movies, Thrillers
s6141;TV Show;The Blacklist;18.09.2020;2019;7 Seasons;Crime TV Shows, TV Dramas, TV Thrillers
s6142;Movie;The Blazing Sun;18.06.2020;1954;116 min;Classic Movies, Dramas, International Movies
s6143;Movie;The Bleeder;29.03.2019;2016;98 min;Dramas, Sports Movies
s6144;Movie;The Bleeding Edge;27.07.2018;2018;101 min;Documentaries
s6145;Movie;The Blind Christ;01.08.2017;2016;86 min;Dramas, Independent Movies, International Movies
s6146;Movie;The Bling Lagosians;11.10.2019;2019;99 min;Dramas, International Movies
s6147;Movie;The Bling Ring;18.01.2020;2013;91 min;Dramas, Independent Movies
s6148;Movie;The Blue Elephant 2;20.09.2020;2019;130 min;Horror Movies, International Movies, Thrillers
s6149;TV Show;The Blue Planet: A Natural History of the Oceans;10.10.2015;2001;1 Season;British TV Shows, Docuseries, International TV Shows
s6150;Movie;The Blue Umbrella;02.08.2018;2005;90 min;Children & Family Movies, Dramas, Independent Movies
s6151;Movie;The Body;21.02.2020;2019;101 min;International Movies, Thrillers
s6152;Movie;The Body Remembers When the World Broke Open;27.11.2019;2019;106 min;Dramas, Independent Movies
s6153;Movie;The Bomb;01.08.2017;2016;59 min;Documentaries
s6154;TV Show;The Bomb Squad;01.02.2019;2011;1 Season;British TV Shows, Docuseries
s6155;TV Show;The Bonfire of Destiny;26.12.2019;2019;1 Season;International TV Shows, TV Dramas
s6156;Movie;The Book of Eli;01.07.2019;2010;118 min;Action & Adventure, Sci-Fi & Fantasy
s6157;Movie;The Book of Sun;01.10.2020;2020;120 min;Comedies, Independent Movies, International Movies
s6158;TV Show;The Borgias;01.02.2014;2013;3 Seasons;TV Dramas
s6159;TV Show;The Boss Baby: Back in Business;17.11.2020;2020;4 Seasons;Kids' TV, TV Comedies
s6160;Movie;The Boss Baby: Get That Baby!;01.09.2020;2020;115 min;Children & Family Movies, Comedies
s6161;Movie;The Boss's Daughter;10.03.2017;2015;98 min;Dramas, International Movies, Romantic Movies
s6162;TV Show;The Boulet Brothers Dragula;01.11.2019;2019;2 Seasons;Reality TV
s6163;Movie;The Bounty Hunter;01.10.2019;2010;111 min;Action & Adventure, Comedies, Romantic Movies
s6164;Movie;The Box;01.06.2019;2009;116 min;Sci-Fi & Fantasy, Thrillers
s6165;Movie;The Boy;01.06.2020;2016;97 min;Horror Movies, Independent Movies, Thrillers
s6166;Movie;The Boy in the Striped Pajamas;01.01.2019;2008;95 min;Dramas, Independent Movies, International Movies
s6167;Movie;The Boy Who Cried Werewolf;02.11.2019;2010;86 min;Children & Family Movies, Comedies
s6168;Movie;The Boy Who Harnessed the Wind;01.03.2019;2019;114 min;Children & Family Movies, Dramas, Independent Movies
s6169;Movie;The Boys in the Band;30.09.2020;2020;122 min;Dramas, LGBTQ Movies
s6170;Movie;The Boys in the Band: Something Personal;30.09.2020;2020;28 min;Documentaries, LGBTQ Movies
s6171;Movie;The Brave;15.01.2020;2019;103 min;Action & Adventure, Independent Movies
s6172;Movie;The Brave One;01.11.2019;2007;122 min;Dramas, Thrillers
s6173;Movie;The Brawler;18.05.2019;2019;95 min;Dramas, Independent Movies, Sports Movies
s6174;Movie;The Breadwinner;20.02.2018;2017;93 min;Children & Family Movies, Dramas, International Movies
s6175;TV Show;The Break;09.02.2019;2018;2 Seasons;Crime TV Shows, International TV Shows, TV Dramas
s6176;TV Show;The Break with Michelle Wolf;27.05.2018;2018;1 Season;Stand-Up Comedy & Talk Shows, TV Comedies
s6177;Movie;The Break-Up;16.07.2019;2006;107 min;Comedies, Dramas, Romantic Movies
s6178;Movie;The Breaker Upperers;15.02.2019;2018;82 min;Comedies, Independent Movies, International Movies
s6179;Movie;The Breakup Playlist;27.02.2019;2015;118 min;Dramas, International Movies, Music & Musicals
s6180;TV Show;The Bride of Habaek;01.01.2020;2017;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows
s6181;Movie;The Bridge;01.09.2019;2017;119 min;Dramas, International Movies, Romantic Movies
s6182;Movie;The Bridge Curse;27.08.2020;2020;88 min;Horror Movies, International Movies, Thrillers
s6183;Movie;The Bros;02.02.2018;2017;102 min;Comedies, Dramas, International Movies
s6184;Movie;The Brothers Grimm;01.07.2019;2005;119 min;Action & Adventure, Sci-Fi & Fantasy
s6185;Movie;The Bucket List;01.10.2019;2007;97 min;Comedies, Dramas
s6186;Movie;The Bulbul's Nest;09.05.2019;2013;96 min;Comedies, International Movies
s6187;Movie;The Bund;20.09.2018;1983;103 min;Action & Adventure, Dramas, International Movies
s6188;Movie;The Burial of Kojo;31.03.2019;2018;81 min;Dramas, Independent Movies, International Movies
s6189;TV Show;The Business of Drugs;14.07.2020;2020;1 Season;Docuseries
s6190;Movie;The Butterfly's Dream;10.03.2017;2013;118 min;Dramas, International Movies, Romantic Movies
s6191;Movie;The Bye Bye Man;01.04.2019;2017;96 min;Horror Movies, Thrillers
s6192;Movie;The Bygone;23.03.2020;2019;106 min;Independent Movies, Thrillers
s6193;Movie;The C Word;24.03.2017;2016;93 min;Documentaries
s6194;TV Show;The Cabin with Bert Kreischer;13.10.2020;2020;1 Season;Reality TV, TV Comedies
s6195;Movie;The Cakemaker;04.12.2018;2017;109 min;Dramas, Independent Movies, International Movies
s6196;Movie;The Call;27.11.2020;2020;112 min;International Movies, Thrillers
s6197;TV Show;The Calling;01.04.2019;2018;1 Season;International TV Shows, Reality TV
s6198;Movie;The Captive;20.07.2018;2014;112 min;Dramas, Thrillers
s6199;Movie;The Car;01.06.2020;1977;96 min;Cult Movies, Horror Movies
s6200;Movie;The Car: Road to Revenge;01.02.2020;2019;89 min;Action & Adventure, Horror Movies, Sci-Fi & Fantasy
s6201;Movie;The Carter Effect;01.05.2018;2017;60 min;Documentaries, Sports Movies
s6202;Movie;The Case for Christ;21.11.2017;2017;113 min;Dramas, Faith & Spirituality
s6203;TV Show;The Casketeers;21.06.2019;2019;2 Seasons;International TV Shows, Reality TV
s6204;TV Show;The Cat in the Hat Knows a Lot About That!;01.01.2021;2014;1 Season;Kids' TV
s6205;Movie;The Cell;13.06.2019;2017;126 min;Action & Adventure, Dramas, International Movies
s6206;Movie;The CEO;01.09.2019;2016;109 min;Dramas, International Movies, Thrillers
s6207;TV Show;The Chalet;17.04.2018;2018;1 Season;Crime TV Shows, International TV Shows, TV Dramas
s6208;TV Show;The Challenge;15.12.2020;2006;2 Seasons;Reality TV
s6209;TV Show;The Charming Stepmom;29.11.2019;2019;1 Season;International TV Shows, Romantic TV Shows, TV Comedies
s6210;Movie;The Charnel House;04.02.2017;2016;93 min;Horror Movies, Thrillers
s6211;TV Show;The Chase;15.06.2020;2015;2 Seasons;Reality TV
s6212;TV Show;The Chef Show;24.09.2020;2020;4 Seasons;Docuseries
s6213;TV Show;The Chefs' Line;01.08.2019;2017;1 Season;International TV Shows, Reality TV
s6214;Movie;The Chord;20.06.2019;2010;101 min;Dramas, International Movies, Music & Musicals
s6215;Movie;The Chosen;14.04.2017;2016;111 min;Dramas, International Movies, Thrillers
s6216;TV Show;The Chosen One;06.12.2019;2019;2 Seasons;International TV Shows, TV Dramas, TV Mysteries
s6217;Movie;The Chosen Ones;08.05.2016;2015;107 min;Dramas, Independent Movies, International Movies
s6218;Movie;The Christmas Candle;01.11.2019;2013;100 min;Dramas, Faith & Spirituality
s6219;Movie;The Christmas Chronicles;22.11.2018;2018;104 min;Children & Family Movies, Comedies
s6220;Movie;The Christmas Chronicles: Part Two;25.11.2020;2020;115 min;Children & Family Movies, Comedies
s6221;Movie;The Christmas Project;01.03.2019;2016;92 min;Children & Family Movies, Comedies
s6222;Movie;The Cincinnati Kid;01.11.2019;1965;103 min;Classic Movies, Dramas
s6223;TV Show;The Circle;01.01.2020;2020;1 Season;Reality TV
s6224;TV Show;The Circle Brazil;11.03.2020;2020;1 Season;International TV Shows, Reality TV
s6225;TV Show;The Circle France;09.04.2020;2020;1 Season;International TV Shows, Reality TV
s6226;Movie;The Clapper;01.05.2018;2017;90 min;Comedies, Dramas, Independent Movies
s6227;Movie;The Claudia Kishi Club;10.07.2020;2020;17 min;Documentaries
s6228;Movie;The Climb;29.12.2017;2017;105 min;Action & Adventure, Comedies, Dramas
s6229;Movie;The Cloverfield Paradox;05.02.2018;2018;102 min;Action & Adventure, Sci-Fi & Fantasy
s6230;TV Show;The Club;15.11.2019;2019;1 Season;Crime TV Shows, International TV Shows, Spanish-Language TV Shows
s6231;TV Show;The Code;01.02.2018;2011;1 Season;British TV Shows, Docuseries, International TV Shows
s6232;Movie;The Coldest Game;08.02.2020;2019;103 min;Dramas, International Movies, Thrillers
s6233;TV Show;The Comedy Lineup;31.08.2018;2018;2 Seasons;Stand-Up Comedy & Talk Shows, TV Comedies
s6234;Movie;The Command;19.10.2019;2018;118 min;Dramas, International Movies, Thrillers
s6235;Movie;The Company Men;28.07.2018;2010;105 min;Dramas, Independent Movies
s6236;Movie;The Competition;23.07.2019;2018;103 min;Comedies, Romantic Movies
s6237;Movie;The Con Is On;21.12.2020;2018;95 min;Comedies
s6238;TV Show;The Confession Killer;06.12.2019;2019;1 Season;Crime TV Shows, Docuseries
s6239;TV Show;The Confession Tapes;21.06.2019;2019;2 Seasons;Crime TV Shows, Docuseries
s6240;Movie;The Confirmation;06.02.2019;2016;101 min;Comedies, Dramas, Independent Movies
s6241;TV Show;The Confrontation;08.03.2019;2018;1 Season;International TV Shows, TV Dramas
s6242;Movie;The Congress;23.08.2019;2013;123 min;Dramas, International Movies, Sci-Fi & Fantasy
s6243;Movie;The Conjuring;08.01.2018;2013;112 min;Horror Movies, Thrillers
s6244;Movie;The Consul's Son;25.04.2019;2011;114 min;Comedies, International Movies, Thrillers
s6245;TV Show;The Could’ve-Gone-All-the-Way Committee;01.08.2018;2018;1 Season;International TV Shows, Romantic TV Shows, TV Dramas
s6246;Movie;The Craft;01.01.2020;1996;101 min;Horror Movies, Thrillers
s6247;TV Show;The Cravings;20.04.2017;2016;2 Seasons;International TV Shows, Korean TV Shows, TV Comedies
s6248;Movie;The Creative Brain;01.01.2021;2019;53 min;Documentaries
s6249;TV Show;The Creative Indians;24.08.2020;2020;2 Seasons;Docuseries, International TV Shows
s6250;Movie;The Crew;15.11.2018;2015;81 min;Action & Adventure, International Movies
s6251;TV Show;The Crime;26.11.2019;2015;2 Seasons;Crime TV Shows, International TV Shows, TV Dramas
s6252;Movie;The Crimes That Bind;20.08.2020;2020;100 min;Dramas, International Movies
s6253;Movie;The Croods;29.07.2019;2013;99 min;Children & Family Movies, Comedies
s6254;Movie;The Crow;01.01.2019;1994;102 min;Action & Adventure, Cult Movies, Sci-Fi & Fantasy
s6255;TV Show;The Crown;15.11.2020;2020;4 Seasons;British TV Shows, International TV Shows, TV Dramas
s6256;Movie;The Cruise;01.10.2019;1970;66 min;Comedies, Cult Movies, International Movies
s6257;Movie;The Crying Game;01.01.2020;1992;112 min;Classic Movies, Independent Movies, Thrillers
s6258;Movie;The Crystal Calls Making the Dark Crystal: Age of Resistance;14.09.2019;2019;83 min;Documentaries, International Movies
s6259;TV Show;The Cuba Libre Story;08.12.2016;2015;1 Season;Docuseries, International TV Shows
s6260;TV Show;The Curious Creations of Christine McConnell;12.10.2018;2018;1 Season;TV Comedies, TV Mysteries
s6261;TV Show;The Curse of Oak Island;15.09.2019;2016;1 Season;Docuseries, Science & Nature TV
s6262;Movie;The D Train;02.04.2017;2015;101 min;Comedies
s6263;Movie;The Da Vinci Code;01.12.2020;2006;149 min;Thrillers
s6264;Movie;The Damned Rain;01.01.2018;2009;99 min;Dramas, International Movies
s6265;Movie;The Dancer;08.12.2018;2011;105 min;Dramas, International Movies, Romantic Movies
s6266;Movie;The Danish Girl;16.12.2019;2015;120 min;Dramas, International Movies, LGBTQ Movies
s6267;Movie;The Dark Crystal;01.05.2019;1982;93 min;Children & Family Movies
s6268;TV Show;The Dark Crystal: Age of Resistance;30.08.2019;2019;1 Season;TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy
s6269;Movie;The Dark Side of Life: Mumbai City;31.12.2019;2018;121 min;Dramas, International Movies
s6270;Movie;The Darkest Dawn;23.06.2018;2016;75 min;Action & Adventure, Independent Movies, International Movies
s6271;Movie;The Darkness;16.06.2020;2016;92 min;Horror Movies, Thrillers
s6272;Movie;The Daughter;26.04.2017;2015;95 min;Dramas
s6273;Movie;The Dawn Wall;04.03.2019;2017;100 min;Documentaries, Sports Movies
s6274;TV Show;The Day I Met El Chapo;20.10.2017;2017;1 Season;Crime TV Shows, Docuseries, International TV Shows
s6275;TV Show;The Day My Butt Went Psycho!;30.06.2015;2015;2 Seasons;Kids' TV, TV Comedies
s6276;Movie;The Day of the Lord;30.10.2020;2020;93 min;Horror Movies, International Movies
s6277;TV Show;The Day Will Come;01.06.2017;2016;1 Season;International TV Shows, TV Dramas
s6278;Movie;The Dealer;25.04.2020;2010;124 min;Action & Adventure, International Movies
s6279;Movie;The Death and Life of Marsha P. Johnson;06.10.2017;2017;106 min;Documentaries, LGBTQ Movies
s6280;Movie;The Death of Mr. Lazarescu;04.03.2020;2005;154 min;Dramas, International Movies
s6281;Movie;The Death of Stalin;03.04.2020;2017;107 min;Comedies, Dramas, Independent Movies
s6282;Movie;The Debt Collector;03.09.2018;2018;96 min;Action & Adventure
